"","seqnames","start","end","width","strand","fold_change","negative_log10(pvalue)","SYMBOL","annotation","annotation_TSS"
"15762","chr5",142926166,142927453,1288,"*",6.05677,27.02719,"Actb","Intergenic","enhancer"
"15763","chr5",142928751,142933446,4696,"*",8.53039,50.71934,"Actb","Intergenic","enhancer"
"15764","chr5",143111506,143112917,1412,"*",3.18473,14.72372,"Rnf216","Promoter","TSS"
"15765","chr5",143269335,143271077,1743,"*",3.67986,15.34798,"Zfp316","Promoter","TSS"
"15766","chr5",143313048,143315296,2249,"*",5.5294,23.25451,"E130309D02Rik","Promoter","TSS"
"15767","chr5",143327548,143330493,2946,"*",3.27942,10.48152,"0610040B10Rik","Promoter","TSS"
"15768","chr5",143402508,143405515,3008,"*",5.70218,23.95772,"Kdelr2","Promoter","TSS"
"15769","chr5",143463613,143465944,2332,"*",5.10195,19.30834,"Daglb","Promoter","TSS"
"15770","chr5",143525860,143529859,4000,"*",5.00191,18.5605,"Rac1","Promoter","TSS"
"15771","chr5",143547751,143549371,1621,"*",4.47282,20.77901,"Fam220a","Promoter","TSS"
"15772","chr5",143731245,143733151,1907,"*",4.80184,17.09231,"Usp42","Promoter","TSS"
"15773","chr5",143817338,143819361,2024,"*",4.50172,14.95572,"Eif2ak1","Promoter","TSS"
"15774","chr5",143908209,143911194,2986,"*",4.20161,12.91118,"Pms2","Promoter","TSS"
"15775","chr5",144014448,144015520,1073,"*",4.50172,14.95572,"Ccz1","Promoter","TSS"
"15776","chr5",144221742,144224719,2978,"*",10.50401,69.43307,"Tecpr1","Promoter","TSS"
"15777","chr5",144254698,144256999,2302,"*",5.08734,23.51583,"Bri3","Promoter","TSS"
"15778","chr5",144767638,144769800,2163,"*",6.96952,53.15098,"Trrap","Promoter","TSS"
"15779","chr5",144965476,144966872,1397,"*",4.45907,15.10321,"Smurf1","Promoter","TSS"
"15780","chr5",145113587,145117048,3462,"*",7.71583,50.53073,"Arpc1b","Promoter","TSS"
"15781","chr5",145138027,145141692,3666,"*",7.92242,47.4326,"Pdap1","Promoter","TSS"
"15782","chr5",145166024,145168395,2372,"*",7.25838,42.31046,"Cpsf4","Promoter","TSS"
"15783","chr5",145190376,145191976,1601,"*",5.47088,28.33711,"Atp5j2","Promoter","TSS"
"15784","chr5",145202933,145205843,2911,"*",4.90187,17.82326,"Zkscan5","Promoter","TSS"
"15785","chr5",145231239,145233682,2444,"*",4.23447,20.38194,"Zfp655","Promoter","TSS"
"15786","chr5",145577624,145611445,33822,"*",2.13702,2.93073,"Cyp3a41a","Promoter","TSS"
"15787","chr5",145612621,145720750,108130,"*",3.02043,8.82802,"Cyp3a41a","Promoter","TSS"
"15788","chr5",145722270,145725763,3494,"*",2.50096,3.36283,"Cyp3a41a","Promoter","TSS"
"15789","chr5",145733471,145734757,1287,"*",2.30088,2.51622,"Cyp3a41a","Intergenic","enhancer"
"15790","chr5",146498007,146503503,5497,"*",1.95152,3.62354,"4930449I24Rik","Promoter","TSS"
"15791","chr5",146505201,146507989,2789,"*",1.96695,3.31716,"4930449I24Rik","Promoter","TSS"
"15792","chr5",146510332,146526406,16075,"*",2.24399,5.97182,"Gm3402","Promoter","TSS"
"15793","chr5",146527765,146539092,11328,"*",1.66583,2.2127,"Gm3409","Promoter","TSS"
"15794","chr5",146654779,146656351,1573,"*",4.42266,15.88401,"Gpr12","Intergenic","enhancer"
"15795","chr5",146673812,146676566,2755,"*",6.00229,26.3849,"Gpr12","Intergenic","enhancer"
"15796","chr5",146692017,146693224,1208,"*",6.50249,30.57146,"Usp12","Intergenic","enhancer"
"15797","chr5",146792640,146795498,2859,"*",5.80222,24.75959,"Usp12","Promoter","TSS"
"15798","chr5",146832178,146835626,3449,"*",5.60214,23.16358,"Rpl21","Promoter","TSS"
"15799","chr5",146912203,146914213,2011,"*",3.30126,7.37138,"Gtf3a","Intergenic","enhancer"
"15800","chr5",146947893,146950424,2532,"*",5.53676,25.20984,"Gtf3a","Promoter","TSS"
"15801","chr5",146962688,146965960,3273,"*",4.55056,17.68814,"Mtif3","Promoter","TSS"
"15802","chr5",147075360,147079254,3895,"*",6.88987,45.65442,"Lnx2","Promoter","TSS"
"15803","chr5",147429447,147432288,2842,"*",5.43561,22.86718,"Pan3","Promoter","TSS"
"15804","chr5",147588545,147590372,1828,"*",4.90187,17.82326,"Pan3","Exon","Exon"
"15805","chr5",147859440,147861925,2486,"*",4.56191,27.28714,"Pomp","Promoter","TSS"
"15806","chr5",148397241,148399777,2537,"*",5.99715,30.49548,"Slc7a1","Promoter","TSS"
"15807","chr5",148489196,148490346,1151,"*",4.25119,17.82071,"Ubl3","Intergenic","enhancer"
"15808","chr5",148550197,148552732,2536,"*",5.49336,22.34573,"Ubl3","Promoter","TSS"
"15809","chr5",148652055,148653302,1248,"*",3.89852,13.3487,"2210417A02Rik","Intergenic","enhancer"
"15810","chr5",148928440,148929500,1061,"*",4.76598,16.95561,"Katnal1","Promoter","TSS"
"15811","chr5",148954635,148956164,1530,"*",4.80184,17.09231,"8430423G03Rik","Exon","Exon"
"15812","chr5",149030494,149032684,2191,"*",6.00229,26.3849,"Hmgb1","Intergenic","enhancer"
"15813","chr5",149048810,149049872,1063,"*",2.56341,5.12872,"Hmgb1","Promoter","TSS"
"15814","chr5",149050809,149053592,2784,"*",3.5572,14.18176,"Hmgb1","Promoter","TSS"
"15815","chr5",149067201,149069913,2713,"*",7.10272,35.83732,"Hmgb1","Intergenic","enhancer"
"15816","chr5",149183511,149185844,2334,"*",9.30356,56.92843,"Uspl1","Promoter","TSS"
"15817","chr5",149635513,149637107,1595,"*",4.40761,21.04612,"Hsph1","Promoter","TSS"
"15818","chr5",149641040,149642928,1889,"*",5.30203,20.82874,"Hsph1","Exon","Exon"
"15819","chr5",150592328,150596696,4369,"*",7.10272,35.83732,"N4bp2l1","Promoter","TSS"
"15820","chr5",150597610,150600433,2824,"*",6.04194,27.79474,"N4bp2l1","Exon","Exon"
"15821","chr5",150611325,150613130,1806,"*",6.01011,28.89384,"N4bp2l1","Intergenic","enhancer"
"15822","chr5",150663927,150665536,1610,"*",6.54965,39.70812,"N4bp2l2","Promoter","TSS"
"15823","chr5",150672311,150674915,2605,"*",4.29298,15.63864,"Pds5b","Promoter","TSS"
"15824","chr5",151367425,151369624,2200,"*",6.77067,34.4178,"1700028E10Rik","Promoter","TSS"
"15825","chr6",3394493,3399993,5501,"*",4.20161,12.91118,"Samd9l","Promoter","TSS"
"15826","chr6",3497844,3499059,1216,"*",5.80222,24.75959,"Vps50","Promoter","TSS"
"15827","chr6",4600441,4601691,1251,"*",2.8695,7.38939,"Casd1","Promoter","TSS"
"15828","chr6",5255495,5256696,1202,"*",6.70256,32.30051,"Pon3","Promoter","TSS"
"15829","chr6",5296472,5298331,1860,"*",3.80145,10.33091,"Pon2","Promoter","TSS"
"15830","chr6",6216541,6217555,1015,"*",5.73693,26.47931,"Slc25a13","Promoter","TSS"
"15831","chr6",7843967,7845874,1908,"*",4.50172,14.95572,"C1galt1","Promoter","TSS"
"15832","chr6",8258209,8260022,1814,"*",7.60291,40.40117,"Umad1","Promoter","TSS"
"15833","chr6",8508799,8510697,1899,"*",2.71197,5.88472,"Glcci1","Promoter","TSS"
"15834","chr6",8769958,8771483,1526,"*",7.10272,35.83732,"Ica1","Intron","Intron"
"15835","chr6",8777491,8778618,1128,"*",3.9836,16.18604,"Ica1","Promoter","TSS"
"15836","chr6",11906390,11908230,1841,"*",8.50325,48.96291,"Ndufa4","Promoter","TSS"
"15837","chr6",11925295,11926655,1361,"*",8.1031,45.10534,"Phf14","Promoter","TSS"
"15838","chr6",13606409,13609860,3452,"*",5.929,31.40575,"Tmem168","Promoter","TSS"
"15839","chr6",13676919,13678599,1681,"*",3.32491,11.57449,"Bmt2","Promoter","TSS"
"15840","chr6",13870027,13872221,2195,"*",5.00191,18.5605,"2610001J05Rik","Promoter","TSS"
"15841","chr6",17064736,17066547,1812,"*",7.10272,35.83732,"Tes","Promoter","TSS"
"15842","chr6",17280765,17282284,1520,"*",4.79554,26.12224,"Cav2","Promoter","TSS"
"15843","chr6",17693598,17695106,1509,"*",4.20161,12.91118,"St7","Promoter","TSS"
"15844","chr6",17749203,17751735,2533,"*",7.60291,40.40117,"St7","Promoter","TSS"
"15845","chr6",18845189,18849029,3841,"*",6.57918,50.19752,"Lsm8","Promoter","TSS"
"15846","chr6",22352629,22356084,3456,"*",5.90226,25.56767,"Fam3c","Promoter","TSS"
"15847","chr6",24526482,24529602,3121,"*",3.50134,8.51735,"Ndufa5","Promoter","TSS"
"15848","chr6",24663461,24665692,2232,"*",6.00229,26.3849,"Wasl","Promoter","TSS"
"15849","chr6",28147580,28199843,52264,"*",4.39237,29.82557,"Grm8","Intergenic","enhancer"
"15850","chr6",28260531,28262668,2138,"*",4.63642,18.38842,"Zfp800","Promoter","TSS"
"15851","chr6",28421020,28424164,3145,"*",4.46706,17.94001,"Arf5","Promoter","TSS"
"15852","chr6",28479266,28482258,2993,"*",7.33132,58.80867,"Snd1","Promoter","TSS"
"15853","chr6",29210394,29212757,2364,"*",6.41632,36.36376,"Impdh1","Promoter","TSS"
"15854","chr6",29245586,29246980,1395,"*",3.21484,9.75159,"Hilpda","Intergenic","enhancer"
"15855","chr6",29272054,29274735,2682,"*",6.40245,29.71817,"Hilpda","Promoter","TSS"
"15856","chr6",29347407,29348682,1276,"*",7.10272,35.83732,"Calu","Promoter","TSS"
"15857","chr6",29467790,29469645,1856,"*",5.70218,23.95772,"Atp6v1f","Promoter","TSS"
"15858","chr6",29523446,29524398,953,"*",4.50172,14.95572,"Irf5","Promoter","TSS"
"15859","chr6",29528652,29530643,1992,"*",5.07543,28.06298,"Irf5","Promoter","TSS"
"15860","chr6",29609114,29610433,1320,"*",4.90648,28.47323,"Tnpo3","Promoter","TSS"
"15861","chr6",30046902,30049548,2647,"*",4.96203,25.68563,"Nrf1","Promoter","TSS"
"15862","chr6",30204656,30206139,1484,"*",2.90675,10.58177,"BB283400","Intergenic","enhancer"
"15863","chr6",30303179,30304971,1793,"*",4.32449,18.48484,"Ube2h","Promoter","TSS"
"15864","chr6",30353933,30357609,3677,"*",3.32161,13.94145,"Zc3hc1","Intergenic","enhancer"
"15865","chr6",30389915,30391924,2010,"*",6.30241,28.87307,"Zc3hc1","Promoter","TSS"
"15866","chr6",30401331,30402653,1323,"*",7.70294,41.33176,"Klhdc10","Promoter","TSS"
"15867","chr6",30508836,30511166,2331,"*",5.60214,23.16358,"Tmem209","Promoter","TSS"
"15868","chr6",30693023,30694106,1084,"*",6.50249,30.57146,"Cep41","Promoter","TSS"
"15869","chr6",30896047,30897288,1242,"*",5.20199,20.06426,"Copg2","Promoter","TSS"
"15870","chr6",31158576,31160146,1571,"*",2.30844,4.75649,"Lncpint","Intron","Intron"
"15871","chr6",31215665,31221376,5712,"*",11.29173,85.26367,"Lncpint","Promoter","TSS"
"15872","chr6",31398437,31400177,1741,"*",2.76953,7.75677,"Mkln1os","Promoter","TSS"
"15873","chr6",31517322,31519206,1885,"*",4.00518,12.16816,"Podxl","Intergenic","Intergenic"
"15874","chr6",31527374,31528481,1108,"*",4.64644,16.80728,"Podxl","Exon","Exon"
"15875","chr6",31562148,31564474,2327,"*",3.88045,18.04918,"Podxl","Promoter","TSS"
"15876","chr6",31613144,31616994,3851,"*",9.10348,54.9071,"Gm13848","Intron","Intron"
"15877","chr6",31642423,31644131,1709,"*",3.70059,10.7125,"Gm13848","Intron","Intron"
"15878","chr6",33059310,33061242,1933,"*",4.00153,11.59966,"Chchd3","Promoter","TSS"
"15879","chr6",34861885,34864369,2485,"*",4.10055,12.8168,"Tmem140","Promoter","TSS"
"15880","chr6",34868612,34870294,1683,"*",5.90757,27.21752,"Tmem140","Exon","Exon"
"15881","chr6",34874817,34878614,3798,"*",3.37321,12.48513,"Cyren","Promoter","TSS"
"15882","chr6",35132354,35134875,2522,"*",4.00535,17.40044,"Cnot4","Promoter","TSS"
"15883","chr6",35251803,35253222,1420,"*",5.5021,22.37506,"1810058I24Rik","Promoter","TSS"
"15884","chr6",38297888,38299683,1796,"*",4.10157,12.25062,"Zc3hav1l","Promoter","TSS"
"15885","chr6",38320364,38321507,1144,"*",2.57021,4.28836,"Zc3hav1l","Intron","Intron"
"15886","chr6",38341492,38345223,3732,"*",4.60176,15.65803,"Zc3hav1","Intron","Intron"
"15887","chr6",38349841,38356869,7029,"*",7.55564,46.20118,"Zc3hav1","Promoter","TSS"
"15888","chr6",38358122,38361527,3406,"*",3.39277,8.13306,"Zc3hav1","Intergenic","enhancer"
"15889","chr6",38432660,38436066,3407,"*",4.45503,16.95401,"Ubn2","Promoter","TSS"
"15890","chr6",38531575,38535627,4053,"*",6.56945,43.85297,"Fmc1","Promoter","TSS"
"15891","chr6",38549903,38552497,2595,"*",6.31849,37.17791,"Luc7l2","Promoter","TSS"
"15892","chr6",38874229,38876929,2701,"*",4.45503,16.95401,"Hipk2","Promoter","TSS"
"15893","chr6",38900506,38901464,959,"*",3.90149,10.95925,"Tbxas1","Intron","Intron"
"15894","chr6",38919026,38924258,5233,"*",3.51823,11.61688,"Tbxas1","Promoter","TSS"
"15895","chr6",39205527,39207518,1992,"*",6.10233,27.20679,"Kdm7a","Promoter","TSS"
"15896","chr6",39285612,39286686,1075,"*",3.30126,7.37138,"Kdm7a","Intergenic","enhancer"
"15897","chr6",39378690,39382330,3641,"*",5.83294,31.73949,"Rab19","Promoter","TSS"
"15898","chr6",39418565,39420242,1678,"*",4.38584,17.25779,"Mkrn1","Promoter","TSS"
"15899","chr6",39573075,39575037,1963,"*",3.80837,15.54145,"Adck2","Promoter","TSS"
"15900","chr6",39591940,39593581,1642,"*",5.70218,23.95772,"Ndufb2","Promoter","TSS"
"15901","chr6",39723997,39725366,1370,"*",5.5548,24.90143,"Braf","Promoter","TSS"
"15902","chr6",40324789,40326399,1611,"*",4.10157,12.25062,"Agk","Promoter","TSS"
"15903","chr6",40471671,40472785,1115,"*",2.88738,8.70276,"Ssbp1","Promoter","TSS"
"15904","chr6",40890581,40892305,1725,"*",5.40206,21.59586,"Moxd2","Exon","Exon"
"15905","chr6",42349199,42351820,2622,"*",5.10181,27.15088,"Zyx","Promoter","TSS"
"15906","chr6",47348457,47351122,2666,"*",4.90187,17.82326,"Cul1","Intergenic","enhancer"
"15907","chr6",47355667,47356687,1021,"*",3.18867,8.60849,"Cul1","Intergenic","enhancer"
"15908","chr6",47453433,47455866,2434,"*",3.19611,13.98142,"Cul1","Promoter","TSS"
"15909","chr6",47593870,47595878,2009,"*",6.67912,35.38007,"Ezh2","Promoter","TSS"
"15910","chr6",47648054,47651566,3513,"*",3.54174,67.76929,"Rn4.5s","Intergenic","enhancer"
"15911","chr6",47663005,47753494,90490,"*",2.71285,16.20113,"Rn4.5s","Intergenic","enhancer"
"15912","chr6",47754780,47762695,7916,"*",2.61115,7.82739,"Mir704","Intergenic","enhancer"
"15913","chr6",47765983,47777437,11455,"*",2.16671,9.22622,"Mir704","Intergenic","enhancer"
"15914","chr6",47780245,47781141,897,"*",2.28868,2.59741,"Mir704","Intergenic","enhancer"
"15915","chr6",47788596,47789772,1177,"*",4.90187,17.82326,"Mir704","Intergenic","enhancer"
"15916","chr6",47811461,47814291,2831,"*",8.00306,44.15351,"Pdia4","Promoter","TSS"
"15917","chr6",47877234,47879118,1885,"*",4.30164,13.58198,"Zfp282","Promoter","TSS"
"15918","chr6",47920318,47922319,2002,"*",6.60252,31.43245,"Zfp212","Promoter","TSS"
"15919","chr6",48047316,48049612,2297,"*",8.1031,45.10534,"Zfp777","Promoter","TSS"
"15920","chr6",48085009,48087236,2228,"*",4.198,14.93345,"Zfp746","Promoter","TSS"
"15921","chr6",48593323,48595614,2292,"*",6.76821,38.08183,"Repin1","Promoter","TSS"
"15922","chr6",48646771,48647752,982,"*",2.54281,4.62234,"Gimap8","Promoter","TSS"
"15923","chr6",48675207,48676674,1468,"*",3.97974,13.97688,"Gimap9","Promoter","TSS"
"15924","chr6",48738725,48740454,1730,"*",4.60176,15.65803,"Gimap1","Promoter","TSS"
"15925","chr6",48745732,48747721,1990,"*",4.50172,14.95572,"Gimap5","Promoter","TSS"
"15926","chr6",48839583,48842488,2906,"*",5.70218,23.95772,"Tmem176b","Promoter","TSS"
"15927","chr6",49262844,49264447,1604,"*",4.90187,17.82326,"Tra2a","Promoter","TSS"
"15928","chr6",50109682,50111312,1631,"*",4.30164,13.58198,"Mpp6","Promoter","TSS"
"15929","chr6",50454821,50459240,4420,"*",6.70256,32.30051,"Osbpl3","Promoter","TSS"
"15930","chr6",50565354,50567329,1976,"*",4.90187,17.82326,"Cycs","Promoter","TSS"
"15931","chr6",51468531,51472917,4387,"*",5.20199,20.06426,"Cbx3","Promoter","TSS"
"15932","chr6",51523601,51525197,1597,"*",5.31678,26.81505,"Snx10","Promoter","TSS"
"15933","chr6",51544604,51545932,1329,"*",6.90264,34.0548,"Snx10","Promoter","TSS"
"15934","chr6",52011851,52013423,1573,"*",6.22782,31.13093,"Skap2","Promoter","TSS"
"15935","chr6",52678379,52680535,2157,"*",7.80298,42.26715,"Tax1bp1","Intergenic","enhancer"
"15936","chr6",52710587,52712472,1886,"*",6.04731,29.47862,"Tax1bp1","Promoter","TSS"
"15937","chr6",52713797,52714907,1111,"*",4.89087,29.40425,"Tax1bp1","Promoter","TSS"
"15938","chr6",52715852,52717146,1295,"*",2.52723,3.85924,"Tax1bp1","Promoter","TSS"
"15939","chr6",53447987,53449649,1663,"*",4.10157,12.25062,"Creb5","Intron","Intron"
"15940","chr6",53571453,53573842,2390,"*",5.42843,22.45645,"Creb5","Promoter","TSS"
"15941","chr6",54039163,54040852,1690,"*",4.40168,14.26308,"Chn2","Promoter","TSS"
"15942","chr6",54592819,54595741,2923,"*",3.55271,12.73229,"Fkbp14","Promoter","TSS"
"15943","chr6",54811118,54812341,1224,"*",4.30164,13.58198,"Znrf2","Intergenic","enhancer"
"15944","chr6",54816008,54818576,2569,"*",5.10195,19.30834,"Znrf2","Promoter","TSS"
"15945","chr6",55016608,55017539,932,"*",2.3887,3.77909,"Gars","Intergenic","enhancer"
"15946","chr6",55037528,55039493,1966,"*",7.90302,43.20777,"Gars","Promoter","TSS"
"15947","chr6",56714954,56716042,1089,"*",5.30203,20.82874,"Avl9","Promoter","TSS"
"15948","chr6",56795363,56798392,3030,"*",4.46917,18.88479,"Kbtbd2","Promoter","TSS"
"15949","chr6",56916320,56922437,6118,"*",5.70218,23.95772,"Nt5c3","Promoter","TSS"
"15950","chr6",56923347,56924643,1297,"*",3.97439,11.77267,"Nt5c3","Promoter","TSS"
"15951","chr6",57823559,57825528,1970,"*",4.36054,23.21271,"Vopp1","Promoter","TSS"
"15952","chr6",66534632,66536901,2270,"*",5.80222,24.75959,"Mad2l1","Promoter","TSS"
"15953","chr6",66896152,66898263,2112,"*",6.67912,35.38007,"Gng12","Promoter","TSS"
"15954","chr6",66929466,66930371,906,"*",2.14649,2.26602,"Gng12","Intron","Intron"
"15955","chr6",67035696,67038162,2467,"*",5.60214,23.16358,"Gadd45a","Promoter","TSS"
"15956","chr6",67266383,67268492,2110,"*",3.64576,18.60184,"Serbp1","Promoter","TSS"
"15957","chr6",70790042,70793091,3050,"*",7.10272,35.83732,"Rpia","Promoter","TSS"
"15958","chr6",70843821,70845429,1609,"*",4.40168,14.26308,"Eif2ak3","Promoter","TSS"
"15959","chr6",71269611,71272894,3284,"*",5.54794,29.10748,"Mir8112","Promoter","TSS"
"15960","chr6",71438428,71442724,4297,"*",7.24314,47.56843,"Rmnd5a","Promoter","TSS"
"15961","chr6",71493128,71495086,1959,"*",3.92979,14.28835,"Rnf103","Promoter","TSS"
"15962","chr6",71543956,71545138,1183,"*",5.23743,23.49254,"Chmp3","Promoter","TSS"
"15963","chr6",71822507,71824160,1654,"*",6.8026,33.17419,"Mrpl35","Promoter","TSS"
"15964","chr6",71830899,71833231,2333,"*",11.55307,89.17204,"Immt","Promoter","TSS"
"15965","chr6",71906820,71909926,3107,"*",5.40206,21.59586,"Polr1a","Promoter","TSS"
"15966","chr6",72343750,72349613,5864,"*",6.86877,39.02586,"Usp39","Promoter","TSS"
"15967","chr6",72361160,72363965,2806,"*",4.98416,24.75975,"Rnf181","Promoter","TSS"
"15968","chr6",72378480,72380445,1966,"*",5.54418,27.55041,"Vamp5","Promoter","TSS"
"15969","chr6",72387957,72391400,3444,"*",6.15012,38.84082,"Vamp8","Promoter","TSS"
"15970","chr6",72413666,72415446,1781,"*",6.20237,28.0366,"Ggcx","Promoter","TSS"
"15971","chr6",72437355,72440943,3589,"*",3.06195,10.56755,"Mat2a","Promoter","TSS"
"15972","chr6",72511464,72513109,1646,"*",5.5021,22.37506,"Capg","Intergenic","enhancer"
"15973","chr6",72537750,72539169,1420,"*",4.00153,11.59966,"Capg","Intergenic","enhancer"
"15974","chr6",72543900,72545564,1665,"*",5.00191,18.5605,"Capg","Promoter","TSS"
"15975","chr6",72549480,72551566,2087,"*",7.47624,52.76775,"Capg","Promoter","TSS"
"15976","chr6",72597255,72599540,2286,"*",4.37582,15.68635,"Elmod3","Promoter","TSS"
"15977","chr6",72615569,72617396,1828,"*",7.20275,36.73867,"Tgoln1","Promoter","TSS"
"15978","chr6",72633950,72634956,1007,"*",5.60413,28.2241,"Gm15401","Exon","Exon"
"15979","chr6",72881756,72882959,1204,"*",2.3063,3.70306,"Kcmf1","Intron","Intron"
"15980","chr6",72898589,72901213,2625,"*",5.04068,19.41792,"Kcmf1","Promoter","TSS"
"15981","chr6",72937735,72939348,1614,"*",3.00115,5.76037,"Tmsb10","Intergenic","enhancer"
"15982","chr6",72957641,72959084,1444,"*",3.51557,14.88867,"Tmsb10","Promoter","TSS"
"15983","chr6",73248014,73249614,1601,"*",4.17051,20.30542,"Suclg1","Promoter","TSS"
"15984","chr6",81965207,81966332,1126,"*",5.20199,20.06426,"Mrpl19","Promoter","TSS"
"15985","chr6",82650832,82653398,2567,"*",5.70218,23.95772,"Pole4","Promoter","TSS"
"15986","chr6",82684395,82686416,2022,"*",5.8463,26.55257,"Pole4","Intergenic","enhancer"
"15987","chr6",82713578,82714674,1097,"*",2.78016,4.70137,"Hk2","Intergenic","enhancer"
"15988","chr6",82764020,82765003,984,"*",2.13702,2.93073,"Hk2","Intron","Intron"
"15989","chr6",82770740,82775648,4909,"*",9.30356,56.92843,"Hk2","Promoter","TSS"
"15990","chr6",82779369,82781077,1709,"*",5.40206,21.59586,"Hk2","Intergenic","enhancer"
"15991","chr6",82821545,82825180,3636,"*",4.7018,16.37087,"Hk2","Intergenic","enhancer"
"15992","chr6",82997206,82998506,1301,"*",5.5021,22.37506,"Dok1","Intron","Intron"
"15993","chr6",83004495,83005486,992,"*",4.20161,12.91118,"Dok1","Intron","Intron"
"15994","chr6",83010291,83011442,1152,"*",4.60176,15.65803,"Dok1","Intron","Intron"
"15995","chr6",83027106,83028647,1542,"*",2.72708,7.69787,"Dok1","Exon","Exon"
"15996","chr6",83032350,83033411,1062,"*",5.30018,37.11287,"Dok1","Promoter","TSS"
"15997","chr6",83052690,83056615,3926,"*",6.37936,36.179,"Aup1","Promoter","TSS"
"15998","chr6",83077849,83079902,2054,"*",3.78932,22.92714,"Pcgf1","Promoter","TSS"
"15999","chr6",83107963,83110495,2533,"*",4.24268,21.89824,"Mrpl53","Promoter","TSS"
